date,sku_id,category,supplier_id,units_sold,price,promo_flag,is_black_friday_week,is_christmas_peak,stock_on_hand,stockout_flag,lead_time_days
2021-03-24,17,Workshop Equipment,SUP_E,12,226.84,0,0,0,339,0,33
2021-03-25,17,Workshop Equipment,SUP_E,5,229.73,0,0,0,280,0,33
2021-03-26,17,Workshop Equipment,SUP_E,10,217.88,0,0,0,461,0,33
2021-03-27,17,Workshop Equipment,SUP_E,14,212.34,0,0,0,450,0,33
2021-03-28,17,Workshop Equipment,SUP_E,15,221.35,0,0,0,375,0,33
2021-03-29,17,Workshop Equipment,SUP_E,21,214.01,0,0,0,274,0,33
2021-03-30,17,Workshop Equipment,SUP_E,14,217.51,0,0,0,456,0,33
2021-03-31,17,Workshop Equipment,SUP_E,11,228.53,0,0,0,353,0,33
2021-04-01,17,Workshop Equipment,SUP_E,11,231.01,0,0,0,497,0,33
2021-04-02,17,Workshop Equipment,SUP_E,14,224.28,0,0,0,337,0,33
2021-04-03,17,Workshop Equipment,SUP_E,14,225.59,0,0,0,494,0,33
2021-04-04,17,Workshop Equipment,SUP_E,16,210.84,0,0,0,430,0,33
2021-04-05,17,Workshop Equipment,SUP_E,10,226.23,0,0,0,455,0,33
2021-04-06,17,Workshop Equipment,SUP_E,10,211.5,0,0,0,303,0,33
2021-04-07,17,Workshop Equipment,SUP_E,12,222.61,0,0,0,455,0,33
2021-04-08,17,Workshop Equipment,SUP_E,11,227.46,0,0,0,363,0,33
2021-04-09,17,Workshop Equipment,SUP_E,19,223.51,0,0,0,435,0,33
2021-04-10,17,Workshop Equipment,SUP_E,14,219.1,0,0,0,294,0,33
2021-04-11,17,Workshop Equipment,SUP_E,10,217.84,0,0,0,336,0,33
2021-04-12,17,Workshop Equipment,SUP_E,9,213.99,0,0,0,384,0,33
2021-04-13,17,Workshop Equipment,SUP_E,13,220.66,0,0,0,456,0,33
2021-04-14,17,Workshop Equipment,SUP_E,11,230.04,0,0,0,313,0,33
2021-04-15,17,Workshop Equipment,SUP_E,16,216.86,0,0,0,288,0,33
2021-04-16,17,Workshop Equipment,SUP_E,12,225.79,0,0,0,318,0,33
2021-04-17,17,Workshop Equipment,SUP_E,16,227.04,0,0,0,275,0,33
2021-04-18,17,Workshop Equipment,SUP_E,19,225.14,0,0,0,279,0,33
2021-04-19,17,Workshop Equipment,SUP_E,16,216.48,0,0,0,471,0,33
2021-04-20,17,Workshop Equipment,SUP_E,13,216.4,0,0,0,384,0,33
2021-04-21,17,Workshop Equipment,SUP_E,4,213.69,0,0,0,317,0,33
2021-04-22,17,Workshop Equipment,SUP_E,7,228.83,0,0,0,396,0,33
2021-04-23,17,Workshop Equipment,SUP_E,14,226.54,0,0,0,476,0,33
2021-04-24,17,Workshop Equipment,SUP_E,19,212.3,0,0,0,270,0,33
2021-04-25,17,Workshop Equipment,SUP_E,21,212.39,0,0,0,469,0,33
2021-04-26,17,Workshop Equipment,SUP_E,12,216.2,0,0,0,321,0,33
2021-04-27,17,Workshop Equipment,SUP_E,25,230.53,0,0,0,345,0,33
2021-04-28,17,Workshop Equipment,SUP_E,10,217.12,0,0,0,274,0,33
2021-04-29,17,Workshop Equipment,SUP_E,9,221.46,0,0,0,320,0,33
2021-04-30,17,Workshop Equipment,SUP_E,8,214.86,0,0,0,451,0,33
2021-05-01,17,Workshop Equipment,SUP_E,17,222.8,0,0,0,351,0,33
2021-05-02,17,Workshop Equipment,SUP_E,10,226.29,0,0,0,493,0,33
2021-05-03,17,Workshop Equipment,SUP_E,15,228.31,0,0,0,446,0,33
2021-05-04,17,Workshop Equipment,SUP_E,15,221.89,0,0,0,294,0,33
2021-05-05,17,Workshop Equipment,SUP_E,16,230.71,0,0,0,276,0,33
2021-05-06,17,Workshop Equipment,SUP_E,9,223.58,0,0,0,396,0,33
2021-05-07,17,Workshop Equipment,SUP_E,10,218.76,0,0,0,362,0,33
2021-05-08,17,Workshop Equipment,SUP_E,20,228.18,0,0,0,470,0,33
2021-05-09,17,Workshop Equipment,SUP_E,17,225.3,0,0,0,313,0,33
2021-05-10,17,Workshop Equipment,SUP_E,14,214.84,0,0,0,467,0,33
2021-05-11,17,Workshop Equipment,SUP_E,20,224.94,0,0,0,385,0,33
2021-05-12,17,Workshop Equipment,SUP_E,13,226.68,0,0,0,497,0,33
2021-05-13,17,Workshop Equipment,SUP_E,16,230.61,0,0,0,438,0,33
2021-05-14,17,Workshop Equipment,SUP_E,17,212.7,0,0,0,471,0,33
2021-05-15,17,Workshop Equipment,SUP_E,22,229.01,0,0,0,479,0,33
2021-05-16,17,Workshop Equipment,SUP_E,13,216.81,0,0,0,412,0,33
2021-05-17,17,Workshop Equipment,SUP_E,19,215.11,0,0,0,335,0,33
2021-05-18,17,Workshop Equipment,SUP_E,13,226.26,0,0,0,438,0,33
2021-05-19,17,Workshop Equipment,SUP_E,13,216.29,0,0,0,330,0,33
2021-05-20,17,Workshop Equipment,SUP_E,9,218.47,0,0,0,324,0,33
2021-05-21,17,Workshop Equipment,SUP_E,7,223.69,0,0,0,355,0,33
2021-05-22,17,Workshop Equipment,SUP_E,18,221.79,0,0,0,477,0,33
2021-05-23,17,Workshop Equipment,SUP_E,21,231.81,0,0,0,357,0,33
2021-05-24,17,Workshop Equipment,SUP_E,16,229.69,0,0,0,286,0,33
2021-05-25,17,Workshop Equipment,SUP_E,6,225.22,0,0,0,472,0,33
2021-05-26,17,Workshop Equipment,SUP_E,19,217.33,0,0,0,342,0,33
2021-05-27,17,Workshop Equipment,SUP_E,12,226.38,0,0,0,272,0,33
2021-05-28,17,Workshop Equipment,SUP_E,15,225.56,0,0,0,456,0,33
2021-05-29,17,Workshop Equipment,SUP_E,6,231.88,0,0,0,481,0,33
2021-05-30,17,Workshop Equipment,SUP_E,14,214.26,0,0,0,474,0,33
2021-05-31,17,Workshop Equipment,SUP_E,12,229.13,0,0,0,321,0,33
2021-06-01,17,Workshop Equipment,SUP_E,10,222.52,0,0,0,490,0,33
2021-06-02,17,Workshop Equipment,SUP_E,10,210.52,0,0,0,270,0,33
2021-06-03,17,Workshop Equipment,SUP_E,11,215.1,0,0,0,342,0,33
2021-06-04,17,Workshop Equipment,SUP_E,14,221.02,0,0,0,410,0,33
2021-06-05,17,Workshop Equipment,SUP_E,8,231.9,0,0,0,458,0,33
2021-06-06,17,Workshop Equipment,SUP_E,12,227.23,0,0,0,440,0,33
2021-06-07,17,Workshop Equipment,SUP_E,6,216.83,0,0,0,494,0,33
2021-06-08,17,Workshop Equipment,SUP_E,10,213.71,0,0,0,296,0,33
2021-06-09,17,Workshop Equipment,SUP_E,8,222.02,0,0,0,317,0,33
2021-06-10,17,Workshop Equipment,SUP_E,13,222.77,0,0,0,306,0,33
2021-06-11,17,Workshop Equipment,SUP_E,13,222.44,0,0,0,481,0,33
2021-06-12,17,Workshop Equipment,SUP_E,11,232.1,0,0,0,462,0,33
2021-06-13,17,Workshop Equipment,SUP_E,6,217.77,0,0,0,477,0,33
2021-06-14,17,Workshop Equipment,SUP_E,11,222.22,0,0,0,345,0,33
2021-06-15,17,Workshop Equipment,SUP_E,4,214.23,0,0,0,446,0,33
2021-06-16,17,Workshop Equipment,SUP_E,5,228.13,0,0,0,467,0,33
2021-06-17,17,Workshop Equipment,SUP_E,6,229.05,0,0,0,349,0,33
2021-06-18,17,Workshop Equipment,SUP_E,6,222.61,0,0,0,307,0,33
2021-06-19,17,Workshop Equipment,SUP_E,15,215.32,0,0,0,351,0,33
2021-06-20,17,Workshop Equipment,SUP_E,15,222.39,0,0,0,423,0,33
2021-06-21,17,Workshop Equipment,SUP_E,10,221.48,0,0,0,342,0,33
2021-06-22,17,Workshop Equipment,SUP_E,10,221.39,0,0,0,400,0,33
2021-06-23,17,Workshop Equipment,SUP_E,8,219.08,0,0,0,280,0,33
2021-06-24,17,Workshop Equipment,SUP_E,6,231.24,0,0,0,385,0,33
2021-06-25,17,Workshop Equipment,SUP_E,10,224.86,0,0,0,338,0,33
2021-06-26,17,Workshop Equipment,SUP_E,6,231.08,0,0,0,281,0,33
2021-06-27,17,Workshop Equipment,SUP_E,13,223.65,0,0,0,327,0,33
2021-06-28,17,Workshop Equipment,SUP_E,14,228.36,0,0,0,347,0,33
2021-06-29,17,Workshop Equipment,SUP_E,7,212.47,0,0,0,308,0,33
2021-06-30,17,Workshop Equipment,SUP_E,10,227.09,0,0,0,372,0,33
2021-07-01,17,Workshop Equipment,SUP_E,9,230.46,0,0,0,371,0,33
2021-07-02,17,Workshop Equipment,SUP_E,12,227.71,0,0,0,466,0,33
2021-07-03,17,Workshop Equipment,SUP_E,10,222.55,0,0,0,452,0,33
2021-07-04,17,Workshop Equipment,SUP_E,11,228.93,0,0,0,315,0,33
2021-07-05,17,Workshop Equipment,SUP_E,10,212.38,0,0,0,357,0,33
2021-07-06,17,Workshop Equipment,SUP_E,11,230.92,0,0,0,298,0,33
2021-07-07,17,Workshop Equipment,SUP_E,6,223.46,0,0,0,479,0,33
2021-07-08,17,Workshop Equipment,SUP_E,10,214.98,0,0,0,301,0,33
2021-07-09,17,Workshop Equipment,SUP_E,9,220.44,0,0,0,366,0,33
2021-07-10,17,Workshop Equipment,SUP_E,11,228.77,0,0,0,302,0,33
2021-07-11,17,Workshop Equipment,SUP_E,10,227.46,0,0,0,350,0,33
2021-07-12,17,Workshop Equipment,SUP_E,15,173.26,1,0,0,316,0,33
2021-07-13,17,Workshop Equipment,SUP_E,12,181.36,1,0,0,292,0,33
2021-07-14,17,Workshop Equipment,SUP_E,15,193.52,1,0,0,380,0,33
2021-07-15,17,Workshop Equipment,SUP_E,11,174.28,1,0,0,363,0,33
2021-07-16,17,Workshop Equipment,SUP_E,12,179.82,1,0,0,414,0,33
2021-07-17,17,Workshop Equipment,SUP_E,15,156.37,1,0,0,430,0,33
2021-07-18,17,Workshop Equipment,SUP_E,14,190.29,1,0,0,375,0,33
2021-07-19,17,Workshop Equipment,SUP_E,17,219.91,0,0,0,371,0,33
2021-07-20,17,Workshop Equipment,SUP_E,12,220.88,0,0,0,441,0,33
2021-07-21,17,Workshop Equipment,SUP_E,7,210.7,0,0,0,402,0,33
2021-07-22,17,Workshop Equipment,SUP_E,8,226.86,0,0,0,475,0,33
2021-07-23,17,Workshop Equipment,SUP_E,4,223.05,0,0,0,466,0,33
2021-07-24,17,Workshop Equipment,SUP_E,16,229.4,0,0,0,453,0,33
2021-07-25,17,Workshop Equipment,SUP_E,11,214.68,0,0,0,464,0,33
2021-07-26,17,Workshop Equipment,SUP_E,6,213.5,0,0,0,414,0,33
2021-07-27,17,Workshop Equipment,SUP_E,8,218.77,0,0,0,461,0,33
2021-07-28,17,Workshop Equipment,SUP_E,8,221.01,0,0,0,440,0,33
2021-07-29,17,Workshop Equipment,SUP_E,7,217.19,0,0,0,269,0,33
2021-07-30,17,Workshop Equipment,SUP_E,10,224.99,0,0,0,289,0,33
2021-07-31,17,Workshop Equipment,SUP_E,12,222.9,0,0,0,392,0,33
2021-08-01,17,Workshop Equipment,SUP_E,15,211.86,0,0,0,381,0,33
2021-08-02,17,Workshop Equipment,SUP_E,17,230.1,0,0,0,424,0,33
2021-08-03,17,Workshop Equipment,SUP_E,14,218.42,0,0,0,433,0,33
2021-08-04,17,Workshop Equipment,SUP_E,10,231.7,0,0,0,428,0,33
2021-08-05,17,Workshop Equipment,SUP_E,8,210.62,0,0,0,399,0,33
2021-08-06,17,Workshop Equipment,SUP_E,11,225.16,0,0,0,332,0,33
2021-08-07,17,Workshop Equipment,SUP_E,23,211.96,0,0,0,332,0,33
2021-08-08,17,Workshop Equipment,SUP_E,19,212.06,0,0,0,418,0,33
2021-08-09,17,Workshop Equipment,SUP_E,6,213.47,0,0,0,292,0,33
2021-08-10,17,Workshop Equipment,SUP_E,8,223.39,0,0,0,302,0,33
2021-08-11,17,Workshop Equipment,SUP_E,8,231.3,0,0,0,441,0,33
2021-08-12,17,Workshop Equipment,SUP_E,12,224.92,0,0,0,345,0,33
2021-08-13,17,Workshop Equipment,SUP_E,20,217.32,0,0,0,457,0,33
2021-08-14,17,Workshop Equipment,SUP_E,10,211.65,0,0,0,357,0,33
2021-08-15,17,Workshop Equipment,SUP_E,16,232.47,0,0,0,266,0,33
2021-08-16,17,Workshop Equipment,SUP_E,8,224.82,0,0,0,502,0,33
2021-08-17,17,Workshop Equipment,SUP_E,6,210.59,0,0,0,362,0,33
2021-08-18,17,Workshop Equipment,SUP_E,8,217.89,0,0,0,441,0,33
2021-08-19,17,Workshop Equipment,SUP_E,9,214.06,0,0,0,352,0,33
2021-08-20,17,Workshop Equipment,SUP_E,15,225.48,0,0,0,355,0,33
2021-08-21,17,Workshop Equipment,SUP_E,11,222.87,0,0,0,484,0,33
2021-08-22,17,Workshop Equipment,SUP_E,14,226.15,0,0,0,339,0,33
2021-08-23,17,Workshop Equipment,SUP_E,13,214.2,0,0,0,497,0,33
2021-08-24,17,Workshop Equipment,SUP_E,12,211.96,0,0,0,264,0,33
2021-08-25,17,Workshop Equipment,SUP_E,10,218.6,0,0,0,474,0,33
2021-08-26,17,Workshop Equipment,SUP_E,9,229.06,0,0,0,333,0,33
2021-08-27,17,Workshop Equipment,SUP_E,9,212.61,0,0,0,329,0,33
2021-08-28,17,Workshop Equipment,SUP_E,9,214.92,0,0,0,413,0,33
2021-08-29,17,Workshop Equipment,SUP_E,14,215.84,0,0,0,339,0,33
2021-08-30,17,Workshop Equipment,SUP_E,17,180.39,1,0,0,469,0,33
2021-08-31,17,Workshop Equipment,SUP_E,17,189.64,1,0,0,296,0,33
2021-09-01,17,Workshop Equipment,SUP_E,26,161.27,1,0,0,443,0,33
2021-09-02,17,Workshop Equipment,SUP_E,19,191.13,1,0,0,443,0,33
2021-09-03,17,Workshop Equipment,SUP_E,15,171.26,1,0,0,295,0,33
2021-09-04,17,Workshop Equipment,SUP_E,29,191.33,1,0,0,274,0,33
2021-09-05,17,Workshop Equipment,SUP_E,25,152.21,1,0,0,329,0,33
2021-09-06,17,Workshop Equipment,SUP_E,26,153.76,1,0,0,310,0,33
2021-09-07,17,Workshop Equipment,SUP_E,21,162.48,1,0,0,319,0,33
2021-09-08,17,Workshop Equipment,SUP_E,22,192.06,1,0,0,432,0,33
2021-09-09,17,Workshop Equipment,SUP_E,21,194.29,1,0,0,324,0,33
2021-09-10,17,Workshop Equipment,SUP_E,22,197.24,1,0,0,265,0,33
2021-09-11,17,Workshop Equipment,SUP_E,20,173.68,1,0,0,425,0,33
2021-09-12,17,Workshop Equipment,SUP_E,29,165.53,1,0,0,304,0,33
2021-09-13,17,Workshop Equipment,SUP_E,19,217.57,0,0,0,449,0,33
2021-09-14,17,Workshop Equipment,SUP_E,13,217.67,0,0,0,476,0,33
2021-09-15,17,Workshop Equipment,SUP_E,20,222.4,0,0,0,417,0,33
2021-09-16,17,Workshop Equipment,SUP_E,10,215.38,0,0,0,463,0,33
2021-09-17,17,Workshop Equipment,SUP_E,11,210.93,0,0,0,322,0,33
2021-09-18,17,Workshop Equipment,SUP_E,16,230.0,0,0,0,386,0,33
2021-09-19,17,Workshop Equipment,SUP_E,19,232.07,0,0,0,367,0,33
2021-09-20,17,Workshop Equipment,SUP_E,10,231.62,0,0,0,280,0,33
2021-09-21,17,Workshop Equipment,SUP_E,12,221.49,0,0,0,287,0,33
2021-09-22,17,Workshop Equipment,SUP_E,9,212.02,0,0,0,418,0,33
2021-09-23,17,Workshop Equipment,SUP_E,14,231.59,0,0,0,309,0,33
2021-09-24,17,Workshop Equipment,SUP_E,16,220.77,0,0,0,357,0,33
2021-09-25,17,Workshop Equipment,SUP_E,20,214.22,0,0,0,256,0,33
2021-09-26,17,Workshop Equipment,SUP_E,8,231.13,0,0,0,352,0,33
2021-09-27,17,Workshop Equipment,SUP_E,19,197.66,1,0,0,310,0,33
2021-09-28,17,Workshop Equipment,SUP_E,18,172.5,1,0,0,340,0,33
2021-09-29,17,Workshop Equipment,SUP_E,20,161.26,1,0,0,303,0,33
2021-09-30,17,Workshop Equipment,SUP_E,28,183.23,1,0,0,366,0,33
2021-10-01,17,Workshop Equipment,SUP_E,29,200.67,1,0,0,383,0,33
2021-10-02,17,Workshop Equipment,SUP_E,28,176.02,1,0,0,330,0,33
2021-10-03,17,Workshop Equipment,SUP_E,45,204.97,1,0,0,332,0,33
2021-10-04,17,Workshop Equipment,SUP_E,17,230.0,0,0,0,295,0,33
2021-10-05,17,Workshop Equipment,SUP_E,21,216.22,0,0,0,455,0,33
2021-10-06,17,Workshop Equipment,SUP_E,22,219.23,0,0,0,268,0,33
2021-10-07,17,Workshop Equipment,SUP_E,20,224.8,0,0,0,341,0,33
2021-10-08,17,Workshop Equipment,SUP_E,23,219.12,0,0,0,305,0,33
2021-10-09,17,Workshop Equipment,SUP_E,22,224.38,0,0,0,357,0,33
2021-10-10,17,Workshop Equipment,SUP_E,28,222.95,0,0,0,462,0,33
2021-10-11,17,Workshop Equipment,SUP_E,30,177.86,1,0,0,365,0,33
2021-10-12,17,Workshop Equipment,SUP_E,34,168.04,1,0,0,296,0,33
2021-10-13,17,Workshop Equipment,SUP_E,35,180.8,1,0,0,260,0,33
2021-10-14,17,Workshop Equipment,SUP_E,26,157.28,1,0,0,396,0,33
2021-10-15,17,Workshop Equipment,SUP_E,43,174.99,1,0,0,311,0,33
2021-10-16,17,Workshop Equipment,SUP_E,39,190.77,1,0,0,306,0,33
2021-10-17,17,Workshop Equipment,SUP_E,41,184.76,1,0,0,358,0,33
2021-10-18,17,Workshop Equipment,SUP_E,18,216.29,0,0,0,323,0,33
2021-10-19,17,Workshop Equipment,SUP_E,18,226.67,0,0,0,465,0,33
2021-10-20,17,Workshop Equipment,SUP_E,15,217.76,0,0,0,468,0,33
2021-10-21,17,Workshop Equipment,SUP_E,18,231.79,0,0,0,468,0,33
2021-10-22,17,Workshop Equipment,SUP_E,28,219.42,0,0,0,328,0,33
2021-10-23,17,Workshop Equipment,SUP_E,18,213.77,0,0,0,334,0,33
2021-10-24,17,Workshop Equipment,SUP_E,25,216.32,0,0,0,315,0,33
2021-10-25,17,Workshop Equipment,SUP_E,19,214.01,0,0,0,428,0,33
2021-10-26,17,Workshop Equipment,SUP_E,18,229.48,0,0,0,415,0,33
2021-10-27,17,Workshop Equipment,SUP_E,30,229.65,0,0,0,306,0,33
2021-10-28,17,Workshop Equipment,SUP_E,23,229.1,0,0,0,304,0,33
2021-10-29,17,Workshop Equipment,SUP_E,20,219.8,0,0,0,305,0,33
2021-10-30,17,Workshop Equipment,SUP_E,16,229.65,0,0,0,350,0,33
2021-10-31,17,Workshop Equipment,SUP_E,12,224.41,0,0,0,353,0,33
2021-11-01,17,Workshop Equipment,SUP_E,23,227.04,0,0,0,320,0,33
2021-11-02,17,Workshop Equipment,SUP_E,20,231.77,0,0,0,430,0,33
2021-11-03,17,Workshop Equipment,SUP_E,19,226.96,0,0,0,381,0,33
2021-11-04,17,Workshop Equipment,SUP_E,20,236.21,0,0,0,462,0,33
2021-11-05,17,Workshop Equipment,SUP_E,26,222.81,0,0,0,275,0,33
2021-11-06,17,Workshop Equipment,SUP_E,32,234.6,0,0,0,393,0,33
2021-11-07,17,Workshop Equipment,SUP_E,26,229.35,0,0,0,418,0,33
2021-11-08,17,Workshop Equipment,SUP_E,23,232.4,0,0,0,445,0,33
2021-11-09,17,Workshop Equipment,SUP_E,20,243.03,0,0,0,312,0,33
2021-11-10,17,Workshop Equipment,SUP_E,23,243.0,0,0,0,386,0,33
2021-11-11,17,Workshop Equipment,SUP_E,16,230.35,0,0,0,443,0,33
2021-11-12,17,Workshop Equipment,SUP_E,20,230.63,0,0,0,334,0,33
2021-11-13,17,Workshop Equipment,SUP_E,19,241.27,0,0,0,276,0,33
2021-11-14,17,Workshop Equipment,SUP_E,38,222.65,0,0,0,366,0,33
2021-11-15,17,Workshop Equipment,SUP_E,19,240.07,0,0,0,312,0,33
2021-11-16,17,Workshop Equipment,SUP_E,16,226.54,0,0,0,343,0,33
2021-11-17,17,Workshop Equipment,SUP_E,22,242.29,0,0,0,342,0,33
2021-11-18,17,Workshop Equipment,SUP_E,19,227.94,0,0,0,427,0,33
2021-11-19,17,Workshop Equipment,SUP_E,23,243.42,0,0,0,358,0,33
2021-11-20,17,Workshop Equipment,SUP_E,20,234.96,0,0,0,362,0,33
2021-11-21,17,Workshop Equipment,SUP_E,29,243.03,0,0,0,442,0,33
2021-11-22,17,Workshop Equipment,SUP_E,21,233.15,0,1,0,361,0,33
2021-11-23,17,Workshop Equipment,SUP_E,22,227.9,0,1,0,302,0,33
2021-11-24,17,Workshop Equipment,SUP_E,21,242.9,0,1,0,298,0,33
2021-11-25,17,Workshop Equipment,SUP_E,16,234.79,0,1,0,376,0,33
2021-11-26,17,Workshop Equipment,SUP_E,17,225.57,0,1,0,279,0,33
2021-11-27,17,Workshop Equipment,SUP_E,20,226.1,0,1,0,363,0,33
2021-11-28,17,Workshop Equipment,SUP_E,29,239.55,0,1,0,476,0,33
2021-11-29,17,Workshop Equipment,SUP_E,21,229.32,0,1,0,377,0,33
2021-11-30,17,Workshop Equipment,SUP_E,21,232.02,0,1,0,264,0,33
2021-12-01,17,Workshop Equipment,SUP_E,22,236.78,0,0,1,466,0,33
2021-12-02,17,Workshop Equipment,SUP_E,14,241.59,0,0,1,355,0,33
2021-12-03,17,Workshop Equipment,SUP_E,14,232.81,0,0,1,414,0,33
2021-12-04,17,Workshop Equipment,SUP_E,26,235.15,0,0,1,253,0,33
2021-12-05,17,Workshop Equipment,SUP_E,20,242.41,0,0,1,399,0,33
2021-12-06,17,Workshop Equipment,SUP_E,24,233.95,0,0,1,373,0,33
2021-12-07,17,Workshop Equipment,SUP_E,29,224.52,0,0,1,393,0,33
2021-12-08,17,Workshop Equipment,SUP_E,18,229.25,0,0,1,485,0,33
2021-12-09,17,Workshop Equipment,SUP_E,23,241.37,0,0,1,350,0,33
2021-12-10,17,Workshop Equipment,SUP_E,17,235.14,0,0,1,353,0,33
2021-12-11,17,Workshop Equipment,SUP_E,24,239.05,0,0,1,298,0,33
2021-12-12,17,Workshop Equipment,SUP_E,25,234.5,0,0,1,379,0,33
2021-12-13,17,Workshop Equipment,SUP_E,18,228.61,0,0,1,337,0,33
2021-12-14,17,Workshop Equipment,SUP_E,20,239.58,0,0,1,419,0,33
2021-12-15,17,Workshop Equipment,SUP_E,13,232.12,0,0,1,354,0,33
2021-12-16,17,Workshop Equipment,SUP_E,15,223.48,0,0,1,261,0,33
2021-12-17,17,Workshop Equipment,SUP_E,22,243.45,0,0,1,335,0,33
2021-12-18,17,Workshop Equipment,SUP_E,19,236.04,0,0,1,359,0,33
2021-12-19,17,Workshop Equipment,SUP_E,22,222.28,0,0,1,463,0,33
2021-12-20,17,Workshop Equipment,SUP_E,22,243.51,0,0,1,488,0,33
2021-12-21,17,Workshop Equipment,SUP_E,23,235.11,0,0,1,395,0,33
2021-12-22,17,Workshop Equipment,SUP_E,17,224.01,0,0,1,275,0,33
2021-12-23,17,Workshop Equipment,SUP_E,17,239.04,0,0,1,274,0,33
2021-12-24,17,Workshop Equipment,SUP_E,17,239.82,0,0,1,407,0,33
2021-12-25,17,Workshop Equipment,SUP_E,30,226.15,0,0,0,458,0,33
2021-12-26,17,Workshop Equipment,SUP_E,30,240.81,0,0,0,418,0,33
2021-12-27,17,Workshop Equipment,SUP_E,38,194.39,1,0,0,439,0,33
2021-12-28,17,Workshop Equipment,SUP_E,37,216.64,1,0,0,251,0,33
2021-12-29,17,Workshop Equipment,SUP_E,40,167.51,1,0,0,293,0,33
2021-12-30,17,Workshop Equipment,SUP_E,18,177.91,1,0,0,312,0,33
2021-12-31,17,Workshop Equipment,SUP_E,36,200.08,1,0,0,325,0,33
2022-01-01,17,Workshop Equipment,SUP_E,20,158.71,1,0,0,281,0,33
2022-01-02,17,Workshop Equipment,SUP_E,19,165.6,1,0,0,361,0,33
2022-01-03,17,Workshop Equipment,SUP_E,9,213.86,0,0,0,341,0,33
2022-01-04,17,Workshop Equipment,SUP_E,8,211.58,0,0,0,481,0,33
2022-01-05,17,Workshop Equipment,SUP_E,16,216.02,0,0,0,280,0,33
2022-01-06,17,Workshop Equipment,SUP_E,17,220.07,0,0,0,375,0,33
2022-01-07,17,Workshop Equipment,SUP_E,12,214.61,0,0,0,422,0,33
2022-01-08,17,Workshop Equipment,SUP_E,13,221.36,0,0,0,495,0,33
2022-01-09,17,Workshop Equipment,SUP_E,15,225.16,0,0,0,309,0,33
2022-01-10,17,Workshop Equipment,SUP_E,18,211.89,0,0,0,322,0,33
2022-01-11,17,Workshop Equipment,SUP_E,11,228.77,0,0,0,468,0,33
2022-01-12,17,Workshop Equipment,SUP_E,6,221.93,0,0,0,382,0,33
2022-01-13,17,Workshop Equipment,SUP_E,8,223.77,0,0,0,325,0,33
2022-01-14,17,Workshop Equipment,SUP_E,10,228.38,0,0,0,431,0,33
2022-01-15,17,Workshop Equipment,SUP_E,25,232.66,0,0,0,264,0,33
2022-01-16,17,Workshop Equipment,SUP_E,13,218.2,0,0,0,295,0,33
2022-01-17,17,Workshop Equipment,SUP_E,16,224.61,0,0,0,425,0,33
2022-01-18,17,Workshop Equipment,SUP_E,8,232.1,0,0,0,452,0,33
2022-01-19,17,Workshop Equipment,SUP_E,12,226.99,0,0,0,448,0,33
2022-01-20,17,Workshop Equipment,SUP_E,17,218.22,0,0,0,347,0,33
2022-01-21,17,Workshop Equipment,SUP_E,13,214.87,0,0,0,440,0,33
2022-01-22,17,Workshop Equipment,SUP_E,13,220.8,0,0,0,314,0,33
2022-01-23,17,Workshop Equipment,SUP_E,15,228.75,0,0,0,447,0,33
2022-01-24,17,Workshop Equipment,SUP_E,24,230.02,0,0,0,299,0,33
2022-01-25,17,Workshop Equipment,SUP_E,18,213.91,0,0,0,448,0,33
2022-01-26,17,Workshop Equipment,SUP_E,18,214.78,0,0,0,426,0,33
2022-01-27,17,Workshop Equipment,SUP_E,8,224.48,0,0,0,378,0,33
2022-01-28,17,Workshop Equipment,SUP_E,14,223.12,0,0,0,282,0,33
2022-01-29,17,Workshop Equipment,SUP_E,20,227.41,0,0,0,255,0,33
2022-01-30,17,Workshop Equipment,SUP_E,16,220.67,0,0,0,433,0,33
2022-01-31,17,Workshop Equipment,SUP_E,13,227.82,0,0,0,440,0,33
2022-02-01,17,Workshop Equipment,SUP_E,17,226.8,0,0,0,452,0,33
2022-02-02,17,Workshop Equipment,SUP_E,12,224.4,0,0,0,378,0,33
2022-02-03,17,Workshop Equipment,SUP_E,19,228.0,0,0,0,320,0,33
2022-02-04,17,Workshop Equipment,SUP_E,18,231.24,0,0,0,364,0,33
2022-02-05,17,Workshop Equipment,SUP_E,16,213.91,0,0,0,488,0,33
2022-02-06,17,Workshop Equipment,SUP_E,15,221.24,0,0,0,391,0,33
2022-02-07,17,Workshop Equipment,SUP_E,20,152.19,1,0,0,392,0,33
2022-02-08,17,Workshop Equipment,SUP_E,18,204.14,1,0,0,274,0,33
2022-02-09,17,Workshop Equipment,SUP_E,13,200.88,1,0,0,342,0,33
2022-02-10,17,Workshop Equipment,SUP_E,22,191.23,1,0,0,454,0,33
2022-02-11,17,Workshop Equipment,SUP_E,27,184.22,1,0,0,261,0,33
2022-02-12,17,Workshop Equipment,SUP_E,18,177.77,1,0,0,339,0,33
2022-02-13,17,Workshop Equipment,SUP_E,24,175.16,1,0,0,450,0,33
2022-02-14,17,Workshop Equipment,SUP_E,14,214.77,0,0,0,390,0,33
2022-02-15,17,Workshop Equipment,SUP_E,15,228.45,0,0,0,408,0,33
2022-02-16,17,Workshop Equipment,SUP_E,16,225.94,0,0,0,317,0,33
2022-02-17,17,Workshop Equipment,SUP_E,14,213.12,0,0,0,464,0,33
